Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title
Lenovo,Fan,مروحة تبريد بروسيور وفيجا – متوافقة مع لاب توب Lenovo Yoga C740-15 و Yoga C740-15IML – مروحة CPU + GPU – فولت 5V – أمبير 0.5A – وات 2.5W – رقم القطعة DFS1507053H0T.,Standard/Copy,3295.0,N/A,N/A,3295.0,3130.25,0 15 15iml 2 5a 5v 5w c740 c740 cpu dfs1507053h0t fan fan gpu lenovo yoga yoga أمبير القطعة بروسيور تبريد رقم فولت متوافقة مع و وات وفيجا
Razer,Fan,مروحة تبريد فيجا أصلية – متوافقة مع لاب توب Razer Blade RZ09-027 و RZ09-0410 – فولت 5V – أمبير 0.5A – وات 2.5W – رقم القطعة DFS5K121142621.,Standard/Copy,1995.0,N/A,N/A,1995.0,1895.25,0 027 0410 2 5a 5v 5w blade dfs5k121142621 fan razer rz09 rz09 أصلية أمبير القطعة تبريد رقم فولت فيجا متوافقة مع و وات
Acer,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب Acer Predator Helios 300 PH317-53 و Nitro 5 AN515 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة DC28000QEF0-5v.,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,0 300 4 5 53 5a 5v 5v acer an515 dc28000qef0 fan helios nitro ph317 predator أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع و
Hp,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب HP OMEN 16-K و 16-N – فولت 12V – أمبير 0.36A – وات 1.8W – عدد الأسلاك: 4 – رقم القطعة N18100-001.,Standard/Copy,2595.0,N/A,N/A,2595.0,2465.25,0 001 1 12v 16 16 36a 4 8w fan hp k n n18100 omen أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع و وات
Hp,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب HP Pavilion Gaming 15-DK و 15T-DK و TPN-C141 – فولت 5V – أمبير 0.5A – رقم القطعة ND85C16-18L03.,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,0 15 15t 18l03 5a 5v c141 dk dk fan gaming hp nd85c16 pavilion tpn أمبير القطعة تبريد رقم فولت فيجا متوافقة مع و و
Hp,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب HP Victus 16-D و 16-E و 16t-D – فولت 5V – أمبير 0.6A – عدد الأسلاك: 4 – رقم القطعة M75727-001.,Standard/Copy,2595.0,N/A,N/A,2595.0,2465.25,0 001 16 16 16t 4 5v 6a d d e fan hp m75727 victus أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع و و
Lenovo,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب Lenovo Legion 5 (15IMH05) و Y7000P – فولت 5V – أمبير 0.35A – عدد الأسلاك: 4 – رقم القطعة DC28000FBF1.,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,0 15imh05 35a 4 5 5v dc28000fbf1 fan legion lenovo y7000p أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع و
Lenovo,Fan,مروحة تبريد فيجا – متوافقة مع لاب توب Lenovo Legion 5-15ACH6H و R7000P و Y7000P 2021 – فولت 10V – أمبير 0.8A – عدد الأسلاك: 4 – رقم القطعة DFSAL12E164810.,Standard/Copy,2195.0,N/A,N/A,2195.0,2085.25,0 10v 15ach6h 2021 4 5 8a dfsal12e164810 fan legion lenovo r7000p y7000p أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع و و
Msi,Fan,"مروحة تبريد فيجا – متوافقة مع لاب توب MSI GS63, GS63VR, GS73, GS73VR Stealth Pro – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة BS5005HS-U2L1.",Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,0 4 5a 5v bs5005hs fan gs63 gs63vr gs73 gs73vr msi pro stealth u2l1 أمبير الأسلاك القطعة تبريد رقم عدد فولت فيجا متوافقة مع
Acer,Fan,"مروحة تبريد متوافق مع Acer Nitro 5 AN515, AN517, Nitro 7, و Predator Helios 300. رقم القطعة: FL1K DFS561405PL0T, FL78 DFS531005PL0T",Standard/Copy,1695.0,N/A,N/A,1695.0,1610.25,300 5 7 acer an515 an517 dfs531005pl0t dfs561405pl0t fan fl1k fl78 helios nitro nitro predator القطعة تبريد رقم متوافق مع و
Acer,Fan,"مروحة تبريد متوافق مع Acer Nitro 5 AN515, AN517, و Predator Helios 300 PH317. الفولت: 12V. رقم القطعة: DC28000QEF0",Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,12v 300 5 acer an515 an517 dc28000qef0 fan helios nitro ph317 predator الفولت القطعة تبريد رقم متوافق مع و
Acer,Fan,"مروحة تبريد متوافق مع Acer Predator Helios 300 PH317-53 و Nitro 5 AN515, AN517. الفولت: 5V. رقم القطعة: DFS5K223052836",Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,300 5 53 5v acer an515 an517 dfs5k223052836 fan helios nitro ph317 predator الفولت القطعة تبريد رقم متوافق مع و
Asus,Fan,"مروحة تبريد متوافق مع Asus ROG Strix GL702 و G702. رقم القطعة: FJ9T, FJ9U",Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,asus fan fj9t fj9u g702 gl702 rog strix القطعة تبريد رقم متوافق مع و
Dell,Fan,مروحة تبريد متوافق مع Dell G15 5510 و G15 5515، RTX 3060 و RTX 3050. رقم القطعة: DFSCK22105182Q FN9R,Standard/Copy,1995.0,N/A,N/A,1995.0,1895.25,3050 3060 5510 5515 dell dfsck22105182q fan fn9r g15 g15 rtx rtx القطعة تبريد رقم متوافق مع و و
Dell,Fan,مروحة تبريد متوافق مع Dell G15 5520 و G15 5525. رقم القطعة: EG75071S1-C180-S9A,Standard/Copy,2295.0,N/A,N/A,2295.0,2180.25,5520 5525 c180 dell eg75071s1 fan g15 g15 s9a القطعة تبريد رقم متوافق مع و
Dell,Fan,مروحة تبريد متوافق مع Dell Precision 5520 و Dell XPS 15 9560. رقم القطعة: 0VJ2HC,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,0vj2hc 15 5520 9560 dell dell fan precision xps القطعة تبريد رقم متوافق مع و
Hp,Fan,"مروحة تبريد متوافق مع Genuine HP VICTUS 16-d, 16-E GPU. تعمل بقدرة 60W. رقم القطعة: XRF75C06-20H22G.",Original,2195.0,N/A,N/A,2195.0,2085.25,16 16 20h22g 60w d e fan genuine gpu hp victus xrf75c06 القطعة بقدرة تبريد تعمل رقم متوافق مع
Hp,Fan,مروحة تبريد متوافق مع HP EliteBook 8540p وEliteBook 8540w. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: 595769-001.,Standard/Copy,895.0,N/A,N/A,895.0,850.25,0 001 595769 5a 5v 8540p 8540w elitebook fan hp القطعة بجهد تبريد تعمل تيار رقم متوافق مع وelitebook وبشدة
Hp,Fan,مروحة تبريد متوافق مع HP Omen 15-ce و 17-an. رقم القطعة: ns75b00-16m02، 929455-001,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,001 15 16m02 17 929455 an ce fan hp ns75b00 omen القطعة تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP Omen 15-dc0 و 15-dc1، 15t-dc0 و 15t-dc1. رقم القطعة: 0fkpp0000h,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,0fkpp0000h 15 15 15t 15t dc0 dc0 dc1 dc1 fan hp omen القطعة تبريد رقم متوافق مع و و
Hp,Fan,مروحة تبريد متوافق مع HP Omen 15-dh و 15T-DH. رقم القطعة: L57330-001,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,001 15 15t dh dh fan hp l57330 omen القطعة تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP Omen 15-ek و 15-EN. الفولت: 12V. رقم القطعة: M04216-001,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,001 12v 15 15 ek en fan hp m04216 omen الفولت القطعة تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP Omen 17-cb. رقم القطعة: MG75151V1-1C010-S9A,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,17 1c010 cb fan hp mg75151v1 omen s9a القطعة تبريد رقم متوافق مع
Hp,Fan,"مروحة تبريد متوافق مع HP Pavilion Gaming 15-DK, 15T-DK, TPN-C141. الفولت: 5V. رقم القطعة: ND85C16-18L02",Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,15 15t 18l02 5v c141 dk dk fan gaming hp nd85c16 pavilion tpn الفولت القطعة تبريد رقم متوافق مع
Hp,Fan,"مروحة تبريد متوافق مع HP Probook 250 G8, 255 G8, 256 G8, Pavilion 15S-FQ, 15S-DY, 15S-DR. رقم القطعة: L52034-001",Standard/Copy,1595.0,N/A,N/A,1595.0,1515.25,001 15s 15s 15s 250 255 256 dr dy fan fq g8 g8 g8 hp l52034 pavilion probook القطعة تبريد رقم متوافق مع
Hp,Fan,مروحة تبريد متوافق مع HP Probook 450 G2. رقم القطعة: 767433-001,Standard/Copy,995.0,N/A,N/A,995.0,945.25,001 450 767433 fan g2 hp probook القطعة تبريد رقم متوافق مع
Hp,Fan,مروحة تبريد متوافق مع HP Spectre x360 15-BL و TPN-Q179. رقم القطعة: XRDFS390000H,Standard/Copy,2195.0,N/A,N/A,2195.0,2085.25,15 bl fan hp q179 spectre tpn x360 xrdfs390000h القطعة تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP Victus 16-d و 16-E. الفولت: 5V، الوات: 3W. رقم القطعة: XRF75C06-20H21C,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,16 16 20h21c 3w 5v d e fan hp victus xrf75c06 الفولت القطعة الوات تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP Victus 16-d، 16-E، و 16t-d، TPN-Q263. الوات: 80W. رقم القطعة: M75725-001,Standard/Copy,2595.0,N/A,N/A,2595.0,2465.25,001 16 16 16t 80w d d e fan hp m75725 q263 tpn victus القطعة الوات تبريد رقم متوافق مع و
Hp,Fan,مروحة تبريد متوافق مع HP ZBook 15 G3. رقم القطعة: 848251-001,Standard/Copy,1495.0,N/A,N/A,1495.0,1420.25,001 15 848251 fan g3 hp zbook القطعة تبريد رقم متوافق مع
Lenovo,Fan,"مروحة تبريد متوافق مع Lenovo Legion 5 15ACH6H, R7000P, Y7000P 2021. رقم القطعة: DFSAL12E064860 FNK9",Standard/Copy,1995.0,N/A,N/A,1995.0,1895.25,15ach6h 2021 5 dfsal12e064860 fan fnk9 legion lenovo r7000p y7000p القطعة تبريد رقم متوافق مع
Lenovo,Fan,"مروحة تبريد متوافق مع Lenovo Legion 5, 5i, Y550-15, Y7000P, R7000P. الفولت: 5V. رقم القطعة: DFS5M325063B1C",Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,15 5 5i 5v dfs5m325063b1c fan legion lenovo r7000p y550 y7000p الفولت القطعة تبريد رقم متوافق مع
Msi,Fan,"مروحة تبريد متوافق مع MSI GE72, GE62, PE60, PE70, GL62, و GL72. رقم القطعة: PAAD06015SL-original",Original,1695.0,N/A,N/A,1695.0,1610.25,fan ge62 ge72 gl62 gl72 msi original paad06015sl pe60 pe70 القطعة تبريد رقم متوافق مع و
Msi,Fan,"مروحة تبريد متوافق مع MSI GE76 Raider, GP76 Leopard, و WE76. الفولت: 12V. رقم القطعة: PABD1A010SHR N451",Standard/Copy,1595.0,N/A,N/A,1595.0,1515.25,12v fan ge76 gp76 leopard msi n451 pabd1a010shr raider we76 الفولت القطعة تبريد رقم متوافق مع و
Msi,Fan,"مروحة تبريد متوافق مع MSI GF76, GL76, GF66, و GL66. الفولت: 5V. رقم القطعة: PABD08008SH N477 N459",Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,5v fan gf66 gf76 gl66 gl76 msi n459 n477 pabd08008sh الفولت القطعة تبريد رقم متوافق مع و
Msi,Fan,"مروحة تبريد متوافق مع MSI GS60, PX60, و WS60. رقم القطعة: PAAD06015SL N223",Standard/Copy,1295.0,N/A,N/A,1295.0,1230.25,fan gs60 msi n223 paad06015sl px60 ws60 القطعة تبريد رقم متوافق مع و
Msi,Fan,"مروحة تبريد متوافق مع MSI GS63VR, GS63, GS73, و GS73VR. رقم القطعة: BS5005HS-U2F1",Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,bs5005hs fan gs63 gs63vr gs73 gs73vr msi u2f1 القطعة تبريد رقم متوافق مع و
Msi,Fan,"مروحة تبريد متوافق مع MSI WF75 Creator, GF75 Thin 8RC, 8RD, 9SC, و 9SD. الفولت: 5V. رقم القطعة: PAAD06015SL N415",Standard/Copy,1695.0,N/A,N/A,1695.0,1610.25,5v 8rc 8rd 9sc 9sd creator fan gf75 msi n415 paad06015sl thin wf75 الفولت القطعة تبريد رقم متوافق مع و
Razer,Fan,مروحة تبريد متوافق مع Razer Blade RZ09-027 و RZ09-0410. رقم القطعة: DFS501105PR0T FL6S,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,027 0410 blade dfs501105pr0t fan fl6s razer rz09 rz09 القطعة تبريد رقم متوافق مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي 15-ac, 15-bs, 250 G4, و 250 G5 – Genuine HP Fan 15-ac 15-bs 250 G4 250 G5 – رقم القطعة 813946-001.",Original,995.0,N/A,N/A,995.0,945.25,001 15 15 15 15 250 250 250 250 813946 ac ac bs bs fan fan g4 g4 g5 g5 genuine hp اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي 15-DA, 15-DR, 15-DS, 15-DX, و 250 G7 – Genuine HP 15-DA, 15-DR, 15-DS, 15-DX, 250 G7 fan – رقم القطعة L20474-001",Original,995.0,N/A,N/A,995.0,945.25,001 15 15 15 15 15 15 15 15 250 250 da da dr dr ds ds dx dx fan fan g7 g7 genuine hp l20474 اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي 350 G1, 350 G2, 355 G1, و 355 G2 – Genuine HP 350 G1, 350 G2, 355 G1, 355 G2 fan – رقم القطعة 746657-001.",Original,895.0,N/A,N/A,895.0,850.25,001 350 350 350 350 355 355 355 355 746657 fan fan g1 g1 g1 g1 g2 g2 g2 g2 genuine hp اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,مروحة تبريد متوافقة مع لابتوب اتش بي EliteBook 840 G1 – Genuine HP EliteBook 840 G1 fan – رقم القطعة 730792-001.,Original,995.0,N/A,N/A,995.0,945.25,001 730792 840 840 elitebook elitebook fan fan g1 g1 genuine hp اتش القطعة بي تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي Pavilion 14-B, 14-C, و 15-B – Genuine HP Pavilion 14-B, 14-C, 15-B fan – رقم القطعة 697914-001 / 702746-001.",Original,895.0,N/A,N/A,895.0,850.25,001 001 14 14 14 14 15 15 697914 702746 b b b b c c fan fan genuine hp pavilion pavilion اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,مروحة تبريد متوافقة مع لابتوب اتش بي Pavilion 15-cb – Genuine HP 15-cb CPU fan or GPU fan – رقم القطعة 930589-001.,Original,1895.0,N/A,N/A,1895.0,1800.25,001 15 15 930589 cb cb cpu fan fan fan genuine gpu hp or pavilion اتش القطعة بي تبريد رقم متوافقة مع
Hp,Fan,مروحة تبريد متوافقة مع لابتوب اتش بي Pavilion 15-P – Genuine HP Pavilion 15-P fan – رقم القطعة 813798-001.,Original,995.0,N/A,N/A,995.0,945.25,001 15 15 813798 fan fan genuine hp p p pavilion pavilion اتش القطعة بي تبريد رقم متوافقة مع
Hp,Fan,مروحة تبريد متوافقة مع لابتوب اتش بي ProBook 450 G1 – Compatible HP ProBook 450 G1 fan – رقم القطعة 721938-001 / 721937-001.,Standard/Copy,795.0,N/A,N/A,795.0,755.25,001 001 450 450 721937 721938 fan fan g1 g1 hp probook probook اتش القطعة بي تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي ProBook 4530s, 8440p, و 8460p – Compatible HP ProBook 4530s, 8440p, 8460p fan – رقم القطعة 641839-001.",Standard/Copy,795.0,N/A,N/A,795.0,755.25,001 4530s 4530s 641839 8440p 8440p 8460p 8460p fan fan hp probook probook اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي ProBook 4540s, 4740, 4440, 4750, و 4745 – Compatible HP ProBook 4540s, 4740, 4440, 4750, 4745 fan – رقم القطعة 683484-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 4440 4440 4540s 4540s 4740 4740 4745 4745 4750 4750 683484 fan fan hp probook probook اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي ProBook 640 G1, 645 G1, 650 G1, و 655 G1 – Compatible HP ProBook 640 G1, 645 G1, 650 G1, 655 G1 fan – رقم القطعة 738393-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 640 640 645 645 650 650 655 655 738393 fan fan g1 g1 g1 g1 g1 g1 g1 g1 hp probook probook اتش القطعة بي تبريد رقم متوافقة مع و
Hp,Fan,"مروحة تبريد متوافقة مع لابتوب اتش بي ProBook 650 G3, 655 G3, 650 G2, و 655 G2 – Compatible HP ProBook 650 G3, 655 G3, 650 G2, 655 G2 fan – رقم القطعة 840733-001.",Standard/Copy,895.0,N/A,N/A,895.0,850.25,001 650 650 650 650 655 655 655 655 840733 fan fan g2 g2 g2 g2 g3 g3 g3 g3 hp probook probook اتش القطعة بي تبريد رقم متوافقة مع و
Acer,Fan,"مروحة تبريد متوافقة مع “Acer Aspire 3 A314, A315, A514, A515, A517, A615, A314-31, A315-21, A315-31”. رقم القطعة: 48ZAVFATN00.",Standard/Copy,995.0,N/A,N/A,995.0,945.25,21 3 31 31 48zavfatn00 a314 a314 a315 a315 a315 a514 a515 a517 a615 acer aspire fan القطعة تبريد رقم متوافقة مع
Acer,Fan,"مروحة تبريد متوافقة مع “Acer Aspire 3050, 4310, 4315, 4710, 4710Z, 4710G, 4920, 5050, 5920G”. رقم القطعة: AD5205HX-EB3.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,3050 4310 4315 4710 4710g 4710z 4920 5050 5920g acer ad5205hx aspire eb3 fan القطعة تبريد رقم متوافقة مع
Acer,Fan,"مروحة تبريد متوافقة مع “Acer Aspire 3610, 3630, 3680, 5542, 5562 وTravelMate 2420, 2440”. رقم القطعة: AB0705HX-TB3.",Standard/Copy,345.0,N/A,N/A,345.0,327.75,2420 2440 3610 3630 3680 5542 5562 ab0705hx acer aspire fan tb3 القطعة تبريد رقم متوافقة مع وtravelmate
Acer,Fan,"مروحة تبريد متوافقة مع “Acer Aspire 4810, 5810”. رقم القطعة: DFS400805L10T.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,4810 5810 acer aspire dfs400805l10t fan القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP 15-ac, 15-bs, 250 G4, 250 G5”. رقم القطعة: 813946-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 15 15 250 250 813946 ac bs fan g4 g5 hp القطعة تبريد رقم متوافقة مع
Hp,Fan,مروحة تبريد متوافقة مع “HP 15-D”. رقم القطعة: 747242-001,Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 15 747242 d fan hp القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP 2000, 1000, G4, 450, 455”. رقم القطعة: 905774-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 1000 2000 450 455 905774 fan g4 hp القطعة تبريد رقم متوافقة مع
Hp,Fan,مروحة تبريد متوافقة مع “HP Elitebook 2560”. رقم القطعة: 651378-001.,Standard/Copy,795.0,N/A,N/A,795.0,755.25,001 2560 651378 elitebook fan hp القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP Envy 15-j, 17-j, 15t-j, 17t-j”. رقم القطعة: 720539-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 15 15t 17 17t 720539 envy fan hp j j j j القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP Pavilion G6-1000, G62, CQ56”. رقم القطعة: 646578-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 1000 646578 cq56 fan g6 g62 hp pavilion القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP Pavilion g6-2000, g4-2000, g7-2000”. رقم القطعة: 685477-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 2000 2000 2000 685477 fan g4 g6 g7 hp pavilion القطعة تبريد رقم متوافقة مع
Hp,Fan,"مروحة تبريد متوافقة مع “HP Pavilion G72, CQ72, CQ62, G62”. رقم القطعة: 606013-001.",Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 606013 cq62 cq72 fan g62 g72 hp pavilion القطعة تبريد رقم متوافقة مع
Dell,Fan,"مروحة تبريد – متوافقة مع لاب توب Dell Inspiron (3565, 3567, 3568) و Vostro (14 3468, 3568, 3578) – فولت 5V – أمبير 0.5A – عدد الأسلاك: 3 – رقم القطعة DFS170005010T.",Standard/Copy,1195.0,N/A,N/A,1195.0,1135.25,0 14 3 3468 3565 3567 3568 3568 3578 5a 5v dell dfs170005010t fan inspiron vostro أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,"مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 14 (3458, 3459, 3468), Inspiron 15 (3555, 3558, 3559, 3568), Vostro (3561, 3565) – فولت 5V – أمبير 0.4A – عدد الأسلاك: 3 – رقم القطعة 0R9JV6.",Standard/Copy,1295.0,N/A,N/A,1295.0,1230.25,0 0r9jv6 14 15 3 3458 3459 3468 3555 3558 3559 3561 3565 3568 4a 5v dell fan inspiron inspiron vostro أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع
Dell,Fan,"مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 14 (7460), Inspiron 15 (7560, 7572) و Vostro (5468, 5568) – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة 0W0J85.",Standard/Copy,1395.0,N/A,N/A,1395.0,1325.25,0 0w0j85 14 15 4 5468 5568 5a 5v 7460 7560 7572 dell fan inspiron inspiron vostro أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,"مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 15-3521, 5521, و 17-5721 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة 074X7K.",Standard/Copy,895.0,N/A,N/A,895.0,850.25,0 074x7k 15 17 3521 4 5521 5721 5a 5v dell fan inspiron أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 15-5558 و Inspiron 15-5559 و Inspiron 17-5755 – فولت 5V – أمبير 0.50A – عدد الأسلاك: 3 – رقم القطعة NS85A00-14K14.,Standard/Copy,695.0,N/A,N/A,695.0,660.25,0 14k14 15 15 17 3 50a 5558 5559 5755 5v dell fan inspiron inspiron inspiron ns85a00 أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 15-5567 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة DFS481305MC0T.,Standard/Copy,1295.0,N/A,N/A,1295.0,1230.25,0 15 4 5567 5a 5v dell dfs481305mc0t fan inspiron أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 15R-N5010 و M5010 – فولت 5V – عدد الأسلاك: 3 – رقم القطعة 23.10378.001.,Standard/Copy,695.0,N/A,N/A,695.0,660.25,001 10378 15r 23 3 5v dell fan inspiron m5010 n5010 الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 5570 و 5593 و 3580 و 3593 و Vostro 3501 (لموديلات بدون DVD) – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة 0FX0M0.,Standard/Copy,995.0,N/A,N/A,995.0,945.25,0 0fx0m0 3501 3580 3593 4 5570 5593 5a 5v dell dvd fan inspiron vostro أمبير الأسلاك القطعة بدون تبريد رقم عدد فولت لموديلات متوافقة مع و و و و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 5590 و 5598 و Vostro 5490 و 5498 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة 0CKNH2.,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,0 0cknh2 4 5490 5498 5590 5598 5a 5v dell fan inspiron vostro أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron 5593 و 3580 و 3593 و 5570 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – موديل به DVD – رقم القطعة NPFW6.,Standard/Copy,995.0,N/A,N/A,995.0,945.25,0 3580 3593 4 5570 5593 5a 5v dell dvd fan inspiron npfw6 أمبير الأسلاك القطعة به تبريد رقم عدد فولت متوافقة مع موديل و و و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron N4010 و N4110 و Vostro 3450 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة FMMY8.,Standard/Copy,695.0,N/A,N/A,695.0,660.25,0 3450 4 5a 5v dell fan fmmy8 inspiron n4010 n4110 vostro أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Inspiron N5110 و 5110 – فولت 5V – أمبير 0.35A – عدد الأسلاك: 4 – رقم القطعة  MF60090V1-C210-G99.,Standard/Copy,695.0,N/A,N/A,695.0,660.25,0 35a 4 5110 5v c210 dell fan g99 inspiron mf60090v1 n5110 أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Latitude 5480 و 5490 و 5491 و 5495 – فولت 5V – أمبير 0.36A – وات 1.8W – عدد الأسلاك: 4 – رقم القطعة DC28000IWSL.,Standard/Copy,1595.0,N/A,N/A,1595.0,1515.25,0 1 36a 4 5480 5490 5491 5495 5v 8w dc28000iwsl dell fan latitude أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و و وات
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Latitude E5440 و E5540 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة 87XFX.,Standard/Copy,795.0,N/A,N/A,795.0,755.25,0 4 5a 5v 87xfx dell e5440 e5540 fan latitude أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Dell,Fan,مروحة تبريد – متوافقة مع لاب توب Dell Latitude E7450 (لإصدار الرسوميات المدمجة) – فولت 5V – أمبير 0.4A – عدد الأسلاك: 4 – رقم القطعة HMWC7.,Standard/Copy,995.0,N/A,N/A,995.0,945.25,0 4 4a 5v dell e7450 fan hmwc7 latitude أمبير الأسلاك الرسوميات القطعة المدمجة تبريد رقم عدد فولت لإصدار متوافقة مع
