Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title,Demand_Score,Expert_Rating
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo IdeaPad 5 14IIL05 - L19L3pf7 - 11.1V 44.5Wh Battery - Type A | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,11 14iil05 1v 3 44 5 5wh a battery battery genuine ideapad l19l3pf7 lenovo type أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Ideapad 5-15 5-15IIL05 5-15ARE05 5-15ITL05 5i Battery 15.12v 4630mAh 70Wh -  L19L4PF1 | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,12v 15 15 15are05 15iil05 15itl05 3 4630mah 5 5 5 5 5i 70wh battery battery genuine ideapad l19l4pf1 lenovo أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Ideapad 5-15IIL05 - Ideapad 5 15ARE05 Battery 11.55v 4940mAh 57Wh - L19L3PF2 | ضمان 3 شهور,Original,N/A,3950,N/A,3950,3752.5,11 15are05 15iil05 3 4940mah 5 5 55v 57wh battery battery genuine ideapad ideapad l19l3pf2 lenovo أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo IdeaPad 720s-15IKB 720S Touch V730-15 Battery - L17C4PB1 - 79Wh | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,15 15ikb 3 720s 720s 79wh battery battery genuine ideapad l17c4pb1 lenovo touch v730 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Ideapad C340-14 S540-14 Flex-14 15.36v 2964mAh 45Wh Battery L18C4PF3 | ضمان 3 شهور,Original,N/A,4700,N/A,4700,4465,14 14 14 15 2964mah 3 36v 45wh battery battery c340 flex genuine ideapad l18c4pf3 lenovo s540 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Ideapad Creator 5-15IMH05 Ideapad Gaming 3-15IMH05 3-15ARH05 Battery 11.4v 4000mAh 45Wh - L19M3PF7 | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,11 15arh05 15imh05 15imh05 3 3 3 4000mah 45wh 4v 5 battery battery creator gaming genuine ideapad ideapad l19m3pf7 lenovo أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo IdeaPad FLEX 5 14ALC7 14IAU7 16ABR8 Battery 11.52V 4558mAh 52.5Wh - L21M3PE1 | ضمان 3 شهور,Original,N/A,4650,N/A,4650,4417.5,11 14alc7 14iau7 16abr8 3 4558mah 5 52 52v 5wh battery battery flex genuine ideapad l21m3pe1 lenovo أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,"بطارية لينوفو أصلية Genuine Lenovo Ideapad Gaming L340 15IRH L340-15IRH, L340-17IRH Battery 11.52v 3950mAh 45Wh L18C3PF1 | ضمان 3 شهور",Original,N/A,4350,N/A,4350,4132.5,11 15irh 15irh 17irh 3 3950mah 45wh 52v battery battery gaming genuine ideapad l18c3pf1 l340 l340 l340 lenovo أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Ideapad S540-15IWL GTX Battery 11.34v 4630mAh 52.5Wh - L18M3PF9 | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,11 15iwl 3 34v 4630mah 52 5wh battery battery genuine gtx ideapad l18m3pf9 lenovo s540 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo IdeaPad Z510 P500 Z400 Z410 Z500 Z505 Battery - L12S4K01 - 14.4v 48Wh 3350mAh | ضمان 3 شهور,Original,N/A,3200,N/A,3200,3040,14 3 3350mah 48wh 4v battery battery genuine ideapad l12s4k01 lenovo p500 z400 z410 z500 z505 z510 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad E470 - ThinkPad E470C Battery 11.1v - 4080mAh - 45Wh - 01AV413 | ضمان 3 شهور,Original,N/A,3850,N/A,3850,3657.5,01av413 11 1v 3 4080mah 45wh battery battery e470 e470c genuine lenovo thinkpad thinkpad أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Thinkpad P50 P51 P52 77++ 77 Plus Plus Battery 11.25v 8000mAh 90Wh - 01AV477 | ضمان 3 شهور,Original,N/A,4300,N/A,4300,4085,01av477 11 25v 3 77 77 8000mah 90wh battery battery genuine lenovo p50 p51 p52 plus plus thinkpad أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad X1 Carbon 3443 3444 Battery 14.8V 3110mAh 46Wh - 45N1071  | ضمان 3 شهور,Original,N/A,3600,N/A,3600,3420,14 3 3110mah 3443 3444 45n1071 46wh 8v battery battery carbon genuine lenovo thinkpad x1 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad X1 Carbon 5th 6th G5 G6 2017 2018 Battery 11.52v 4950mAh 57Wh - 01AV430 | ضمان 3 شهور,Original,N/A,4700,N/A,4700,4465,01av430 11 2017 2018 3 4950mah 52v 57wh 5th 6th battery battery carbon g5 g6 genuine lenovo thinkpad x1 أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad X1 Yoga 3rd Gen 3 X1 Yoga 2018 Battery 15.36v 3520mAh 54Wh - L17C4P71 | ضمان 3 شهور,Original,N/A,4000,N/A,4000,3800,15 2018 3 3 3520mah 36v 3rd 54wh battery battery gen genuine l17c4p71 lenovo thinkpad x1 x1 yoga yoga أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad Yoga 11e 4th 11e 3rd ThinkPad 11E Chromeboo Battery - 01AV442 - 42Wh | ضمان 3 شهور,Original,N/A,4400,N/A,4400,4180,01av442 11e 11e 11e 3 3rd 42wh 4th battery battery chromeboo genuine lenovo thinkpad thinkpad yoga أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo ThinkPad Yoga 11e Battery 7.4v 4600mAh 34Wh - 45N1748 | ضمان 3 شهور,Original,N/A,3150,N/A,3150,2992.5,11e 3 34wh 45n1748 4600mah 4v 7 battery battery genuine lenovo thinkpad yoga أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo YOGA 500-15 Ideapad 300S-14 310s-14 Battery - L14L2P21 30Wh shape A | ضمان 3 شهور,Original,N/A,4400,N/A,4400,4180,14 14 15 3 300s 30wh 310s 500 a battery battery genuine ideapad l14l2p21 lenovo shape yoga أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية Genuine Lenovo Yoga X380 ThinkPad Yoga 370 Yoga 12 X260 Battery 15.2v 51Wh 01av433 | ضمان 3 شهور,Original,N/A,4850,N/A,4850,4607.5,01av433 12 15 2v 3 370 51wh battery battery genuine lenovo thinkpad x260 x380 yoga yoga yoga أصلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية داخلية -  Genuine Lenovo ThinkPad T470 T480 A475 A485 TP25 Battery 24Wh 2095mAh 11.46v - 01AV420 | ضمان 3 شهور,Original,N/A,3900,N/A,3900,3705,01av420 11 2095mah 24wh 3 46v a475 a485 battery battery genuine lenovo t470 t480 thinkpad tp25 أصلية داخلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية داخلية - Genuine Lenovo ThinkPad T470s ThinkPad T460s Battery 24Wh - 00hw022 | ضمان 3 شهور,Original,N/A,3900,N/A,3900,3705,00hw022 24wh 3 battery battery genuine lenovo t460s t470s thinkpad thinkpad أصلية داخلية شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية دوبل - Genuine Lenovo Thinkpad T440s X270 W550s 45N1777 4.4Ah 10.8V 48Wh 68+ Battery - 45N1128 | ضمان 3 شهور,Original,N/A,3500,N/A,3500,3325,10 3 4 45n1128 45n1777 48wh 4ah 68 8v battery battery genuine lenovo t440s thinkpad w550s x270 أصلية دوبل شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية دوبل - Original Lenovo ThinkPad t470 t480 t570 t580 p51s p52s 4.4Ah 10.8V 48Wh 61+ Battery - 01AV422  | ضمان 3 شهور,Original,N/A,3750,N/A,3750,3562.5,01av422 10 3 4 48wh 4ah 61 8v battery battery lenovo original p51s p52s t470 t480 t570 t580 thinkpad أصلية دوبل شهور ضمان لينوفو,60,8.5
Lenovo,Battery,بطارية لينوفو أصلية دوبل Genuine Lenovo Ideapad 300-15 300-14 100-15 100-14 110-15 Battery - L15S4A01 - 10.8v 4400mAh 48Wh | ضمان 3 شهور,Original,N/A,4200,N/A,4200,3990,10 100 100 110 14 14 15 15 15 3 300 300 4400mah 48wh 8v battery battery genuine ideapad l15s4a01 lenovo أصلية دوبل شهور ضمان لينوفو,60,8.5
Hp,Battery,بطارية متوافقة مع اتش بي Compatible HP Probook 4540s 4440s 4441s 4530s Battery PR06 | ضمان شهر,Standard/Copy,N/A,1750,N/A,1750,1662.5,4440s 4441s 4530s 4540s battery battery hp pr06 probook اتش بي شهر ضمان متوافقة مع,60,6.5
Dell,Battery,فلاتة بطارية أصلية Dell Inspiron 5493/5494 و Vostro 3400/3480/3481/3583 – رقم القطعة DC02002Y100,Standard/Copy,895,N/A,N/A,895,850.25,3400 3480 3481 3583 5493 5494 battery dc02002y100 dell inspiron vostro أصلية القطعة رقم فلاتة و,60,6.5
Lenovo,Battery,00NY490 Battery for Lenovo P50 P51 P52 – 90Wh Original Quality,Original,N/A,N/A,1450,1450,1377.5,00ny490 90wh battery lenovo original p50 p51 p52 quality,40,9
Generic/Unknown,Battery,01AV425 Battery for P51S P52S T470 TP25 Original Quality Replacement,Original,N/A,N/A,1500,1500,1425,01av425 battery original p51s p52s quality t470 tp25,40,9
Lenovo,Battery,01AV427 Battery for Lenovo A475 A485 P51S P52S T470 T480 T570 T580,Standard/Copy,N/A,N/A,1500,1500,1425,01av427 a475 a485 battery lenovo p51s p52s t470 t480 t570 t580,40,6.5
Hp,Battery,15-BS015DX Battery for HP BS011DX BS012DS BS013DX BS015DX BS113DX,Standard/Copy,N/A,N/A,500,500,475,15 battery bs011dx bs012ds bs013dx bs015dx bs015dx bs113dx hp,40,6.5
Dell,Battery,1F22N Battery for Dell D2743B D2783W D2843W D2863W D2865B D288 M15 M17,Standard/Copy,N/A,N/A,1700,1700,1615,1f22n battery d2743b d2783w d2843w d2863w d2865b d288 dell m15 m17,40,6.5
Dell,Battery,1F22N Battery for Dell K69WH M15 M17 R1 P37E P79F – 69Wh 11.4V,Standard/Copy,N/A,N/A,2200,2200,2090,11 1f22n 4v 69wh battery dell k69wh m15 m17 p37e p79f r1,40,6.5
Dell,Battery,1FKCC Battery for Dell – 38Wh 7.6V Original Quality Replacement,Original,N/A,N/A,1350,1350,1282.5,1fkcc 38wh 6v 7 battery dell original quality,40,9
Dell,Battery,1WND8 Battery for Dell E5285 E5290 JT90P T17G – 11.4V Original,Original,N/A,N/A,1300,1300,1235,11 1wnd8 4v battery dell e5285 e5290 jt90p original t17g,40,9
Hp,Battery,2900MAH Battery for HP ENVY 14 VI04 – 44Wh 14.8V Original Quality,Original,N/A,N/A,1000,1000,950,14 14 2900mah 44wh 8v battery envy hp original quality vi04,40,9
Generic/Unknown,Battery,3-PIN Battery for EA1050B NEW 24V Original Quality Replacement,Original,N/A,N/A,450,450,427.5,24v 3 battery ea1050b new original pin quality,40,9
Lenovo,Battery,320-15ISK Battery for Lenovo Original Quality Replacement Genuine,Original,N/A,N/A,875,875,831.25,15isk 320 battery genuine lenovo original quality,40,9
Dell,Battery,3HWPP Battery for Dell Original Quality Replacement Genuine,Original,N/A,N/A,850,850,807.5,3hwpp battery dell genuine original quality,40,9
Lenovo,Battery,42T4504 Battery for Lenovo R60 R61 T60 T61 Original Quality Genuine,Original,N/A,N/A,650,650,617.5,42t4504 battery genuine lenovo original quality r60 r61 t60 t61,40,9
Lenovo,Battery,42T4737 Battery for Lenovo E40 E50 EDGE 14 Original Quality Genuine,Original,N/A,N/A,1200,1200,1140,14 42t4737 battery e40 e50 edge genuine lenovo original quality,40,9
Lenovo,Battery,42T4795 Battery for Lenovo L510 L520 SL410 SL510 T410 T420 T510 T520,Standard/Copy,N/A,N/A,950,950,902.5,42t4795 battery l510 l520 lenovo sl410 sl510 t410 t420 t510 t520,40,6.5
Hp,Battery,430G3 Battery for HP AND 440G3 RO04 Original Quality Replacement,Original,N/A,N/A,650,650,617.5,430g3 440g3 and battery hp original quality ro04,40,9
Hp,Battery,4530S Battery for HP Original Quality Replacement Genuine,Original,N/A,N/A,550,550,522.5,4530s battery genuine hp original quality,40,9
Lenovo,Battery,45N1152 Battery for Lenovo CELL 57 – 100Wh 10.8V Original Quality,Original,N/A,N/A,1300,1300,1235,10 100wh 45n1152 57 8v battery cell lenovo original quality,40,9
Generic/Unknown,Battery,4GVMP Battery for Original Quality Replacement Genuine,Original,N/A,N/A,900,900,855,4gvmp battery genuine original quality,40,9
Lenovo,Battery,4X50M08812 Battery for Lenovo A475 A485 P51S P52S T470 T480 T570 T580,Standard/Copy,N/A,N/A,1000,1000,950,4x50m08812 a475 a485 battery lenovo p51s p52s t470 t480 t570 t580,40,6.5
Acer,Battery,5735Z Battery for Acer Original Quality Replacement Genuine,Original,N/A,N/A,550,550,522.5,5735z acer battery genuine original quality,40,9
Hp,Battery,6720S Battery for HP FOR 550 Original Quality Replacement Genuine,Original,N/A,N/A,500,500,475,550 6720s battery genuine hp original quality,40,9
Dell,Battery,69KF2 Battery for Dell M15 R3 M17 R3 P45E P87F P91F XPS 15 Original,Original,N/A,N/A,1600,1600,1520,15 69kf2 battery dell m15 m17 original p45e p87f p91f r3 r3 xps,40,9
Dell,Battery,6JHDV Battery for Dell ALW17ED ALW17ER – 92Wh Original Quality,Original,N/A,N/A,2900,2900,2755,6jhdv 92wh alw17ed alw17er battery dell original quality,40,8.5
Hp,Battery,8530P Battery for HP LB60 Original Quality Replacement Genuine,Original,N/A,N/A,950,950,902.5,8530p battery genuine hp lb60 original quality,40,9
Dell,Battery,8FCTC Battery for Dell EW 11 M15 R3 M17 R3 XPS 15 – 56Wh 11.4V,Standard/Copy,N/A,N/A,1800,1800,1710,11 11 15 4v 56wh 8fctc battery dell ew m15 m17 r3 r3 xps,40,6.5
Dell,Battery,93FTF Battery for Dell E5280 E5290 E5480 E5490 E5580 E5590 Original,Original,N/A,N/A,750,750,712.5,93ftf battery dell e5280 e5290 e5480 e5490 e5580 e5590 original,40,9
Asus,Battery,A32-K52 Battery for Asus A32 A52F A52J EX035V EX064V K52 K52D K52DE,Standard/Copy,N/A,N/A,550,550,522.5,a32 a32 a52f a52j asus battery ex035v ex064v k52 k52 k52d k52de,40,6.5
Hp,Battery,AA06XL Battery for HP AA06XL Original Quality Replacement Genuine,Original,N/A,N/A,2600,2600,2470,aa06xl aa06xl battery genuine hp original quality,40,8.5
Acer,Battery,Acer Battery for Acer Original Quality Replacement Genuine,Original,N/A,N/A,550,550,522.5,acer acer battery genuine original quality,40,9
Hp,Battery,AR08XL Battery for HP AR08 AR08XL – 83Wh 14.8V Original Quality,Original,N/A,N/A,750,750,712.5,14 83wh 8v ar08 ar08xl ar08xl battery hp original quality,40,9
Asus,Battery,Asus X200 Battery for Asus X200 Original Quality Replacement,Original,N/A,N/A,700,700,665,asus asus battery original quality x200 x200,40,9
Generic/Unknown,Battery,B.T BT 640 G2 CI03XL Laptop Battery,Standard/Copy,N/A,N/A,600,600,570,640 b battery bt ci03xl g2 t,40,6.5
Asus,Battery,B.T BT ASUSBT ASUS TP550L Laptop Battery,Standard/Copy,N/A,N/A,900,900,855,asus asusbt b battery bt t tp550l,40,6.5
Generic/Unknown,Battery,B.T BT d2vf9BT d2vf9 7547 7548 Laptop Battery,Standard/Copy,N/A,N/A,900,900,855,7547 7548 b battery bt d2vf9 d2vf9bt t,40,6.5
Dell,Battery,B.T BT DELL 1FKCC 7200 7210 2-in-1 is a 76V 38Wh Laptop Battery,Standard/Copy,N/A,N/A,1350,1350,1282.5,1 1fkcc 2 38wh 7200 7210 76v a b battery bt dell in is t,40,6.5
Dell,Battery,B.T BT DELL 5567 Laptop Battery,Standard/Copy,N/A,N/A,700,700,665,5567 b battery bt dell t,40,6.5
Generic/Unknown,Battery,B.T BT TE03XL Laptop Battery,Standard/Copy,N/A,N/A,950,950,902.5,b battery bt t te03xl,40,6.5
Generic/Unknown,Battery,B.Tb.T BTBT ME04XL is a 77V 5004Wh lithium-ion ME04XL is a 77V 5004Wh lithium-ion Laptop Battery,Standard/Copy,N/A,N/A,1650,1650,1567.5,5004wh 5004wh 77v 77v a a b battery btbt ion ion is is lithium lithium me04xl me04xl t tb,40,6.5
Hp,Battery,BK03XL Battery for HP BA000 BA011DX BA013DX BA015DX BA051CL BA114DX,Standard/Copy,N/A,N/A,1300,1300,1235,ba000 ba011dx ba013dx ba015dx ba051cl ba114dx battery bk03xl hp,40,6.5
Hp,Battery,BM04XL Battery for HP BM04XL L02031 L02475 L02478 X360 – 7.7V,Standard/Copy,N/A,N/A,1450,1450,1377.5,7 7v battery bm04xl bm04xl hp l02031 l02475 l02478 x360,40,6.5
Hp,Battery,BP02XL Battery for HP BP02XL Q172 Original Quality Replacement,Original,N/A,N/A,1600,1600,1520,battery bp02xl bp02xl hp original q172 quality,40,9
Dell,Battery,BT DELL Precision 5510 and 5520 Laptop Battery,Standard/Copy,N/A,N/A,1200,1200,1140,5510 5520 and battery bt dell precision,40,6.5
Toshiba,Battery,C850D Battery for Toshiba C850 C850D C855 C855D S5206 S5214 Original,Original,N/A,N/A,500,500,475,battery c850 c850d c850d c855 c855d original s5206 s5214 toshiba,40,9
Hp,Battery,CA06XL Battery for HP CA06 CA06XL – 10.8V Original Quality Replacement,Original,N/A,N/A,700,700,665,10 8v battery ca06 ca06xl ca06xl hp original quality,40,9
Hp,Battery,CD03XL Battery for HP CD03XL – 48Wh 11.4V Original Quality Replacement,Original,N/A,N/A,750,750,712.5,11 48wh 4v battery cd03xl cd03xl hp original quality,40,9
Hp,Battery,CM03XL Battery for HP CM03XL Original Quality Replacement Genuine,Original,N/A,N/A,1700,1700,1615,battery cm03xl cm03xl genuine hp original quality,40,9
Hp,Battery,CS03XL Battery for HP AND 850 G3 CS03XL Original Quality Replacement,Original,N/A,N/A,650,650,617.5,850 and battery cs03xl cs03xl g3 hp original quality,40,9
Dell,Battery,Dell Battery for Dell Original Quality Replacement Genuine,Original,N/A,N/A,1100,1100,1045,battery dell dell genuine original quality,40,9
Dell,Battery,Dell BTDell BT2H2G411 Pro 714074V 38Wh Laptop Battery,Standard/Copy,N/A,N/A,1800,1800,1710,38wh 714074v battery bt2h2g411 btdell dell pro,40,6.5
Dell,Battery,Dell G3 3590 Laptop Battery,Standard/Copy,N/A,N/A,1200,1200,1140,3590 battery dell g3,40,6.5
Hp,Battery,DM1-4108TU Battery for HP Original Quality Replacement Genuine,Original,N/A,N/A,1100,1100,1045,4108tu battery dm1 genuine hp original quality,40,9
Hp,Battery,DV2000 Battery for HP DV2000 DV2100 DV2200 DV2300 DV2400 DV2500 DV2600,Standard/Copy,N/A,N/A,800,800,760,battery dv2000 dv2000 dv2100 dv2200 dv2300 dv2400 dv2500 dv2600 hp,40,6.5
Microsoft,Battery,DYNM03 Battery for Microsoft DYNM03 Original Quality Replacement,Original,N/A,N/A,1900,1900,1805,battery dynm03 dynm03 microsoft original quality,40,9
Toshiba,Battery,E45T-A4200 Battery for Toshiba A4100 A4200 E45T Original Quality,Original,N/A,N/A,1200,1200,1140,a4100 a4200 a4200 battery e45t e45t original quality toshiba,40,9
Dell,Battery,E5250 Battery for Dell E5250 E5450 E5550 Original Quality Replacement,Original,N/A,N/A,750,750,712.5,battery dell e5250 e5250 e5450 e5550 original quality,40,9
Dell,Battery,E5400 Battery for Dell E5400 E5410 E5500 E5510 Original Quality,Original,N/A,N/A,525,525,498.75,battery dell e5400 e5400 e5410 e5500 e5510 original quality,40,9
Dell,Battery,E5480 Battery for Dell E5480 E5490 E5580 E5590 – 68Wh 7.6V Original,Original,N/A,N/A,650,650,617.5,68wh 6v 7 battery dell e5480 e5480 e5490 e5580 e5590 original,40,9
Dell,Battery,E6400 Battery for Dell E6400 E6410 E6500 E6510 M2400 M4400 M4500,Standard/Copy,N/A,N/A,650,650,617.5,battery dell e6400 e6400 e6410 e6500 e6510 m2400 m4400 m4500,40,6.5
Generic/Unknown,Battery,E7240 Battery for E7240 E7250 GVD76 VFV59 WD52H Original Quality,Original,N/A,N/A,900,900,855,battery e7240 e7240 e7250 gvd76 original quality vfv59 wd52h,40,9
Dell,Battery,E7470 Battery for Dell E7270 E7470 J60J5 MC34Y – 55Wh 7.6V Original,Original,N/A,N/A,850,850,807.5,55wh 6v 7 battery dell e7270 e7470 e7470 j60j5 mc34y original,40,9
Dell,Battery,F7HVR Battery for Dell – 58Wh 14.8V Original Quality Replacement,Original,N/A,N/A,1300,1300,1235,14 58wh 8v battery dell f7hvr original quality,40,9
Generic/Unknown,Battery,G3HTA040H Battery for V 62 WH 5473 Original Quality Replacement,Original,N/A,N/A,2400,2400,2280,5473 62 battery g3hta040h original quality v wh,40,8.5
Lenovo,Battery,G40-30 Battery for Lenovo G40 G50 G50 G500S Original Quality,Original,N/A,N/A,650,650,617.5,30 battery g40 g40 g50 g50 g500s lenovo original quality,40,9
Hp,Battery,G4SERIES Battery for HP HP 240 G4 Original Quality Replacement,Original,N/A,N/A,525,525,498.75,240 battery g4 g4series hp hp original quality,40,9
Lenovo,Battery,G565A Battery for Lenovo G565A G565G G565L G570 G570A G570AH G570E,Standard/Copy,N/A,N/A,525,525,498.75,battery g565a g565a g565g g565l g570 g570a g570ah g570e lenovo,40,6.5
Hp,Battery,G62-G6-CQ42 Battery for HP CQ42 G62 Original Quality Replacement,Original,N/A,N/A,500,500,475,battery cq42 cq42 g6 g62 g62 hp original quality,40,9
Dell,Battery,G91J0 Battery for Dell G91J0 – 41Wh Original Quality Replacement,Original,N/A,N/A,2200,2200,2090,41wh battery dell g91j0 g91j0 original quality,40,8.5
Asus,Battery,GL552V Battery for Asus DH71 DH74 FX50VW FZ50 GL552 GL552J GL552JX,Standard/Copy,N/A,N/A,1200,1200,1140,asus battery dh71 dh74 fx50vw fz50 gl552 gl552j gl552jx gl552v,40,6.5
Dell,Battery,GRT01 Battery for Dell GRT01 M17 R5 R05P0 – 64Wh 15.2V Original,Original,N/A,N/A,1900,1900,1805,15 2v 64wh battery dell grt01 grt01 m17 original r05p0 r5,40,9
Dell,Battery,GW240 Battery for Dell GW240 PP29L RN873 Original Quality Replacement,Original,N/A,N/A,650,650,617.5,battery dell gw240 gw240 original pp29l quality rn873,40,9
Hp,Battery,H6L28AA Battery for HP RA04 Original Quality Replacement Genuine,Original,N/A,N/A,600,600,570,battery genuine h6l28aa hp original quality ra04,40,9
Hp,Battery,HP HP 4321 Battery for HP HP 4321 – 10.8v Original Quality Replacement,Original,N/A,N/A,1000,1000,950,10 4321 4321 8v battery hp hp hp hp original quality,40,9
Hp,Battery,HP HY04 Battery for HP HY04 Original Quality Replacement Genuine,Original,N/A,N/A,700,700,665,battery genuine hp hp hy04 hy04 original quality,40,9
Hp,Battery,HP NX 6120 Battery for HP NX 6120 Original Quality Replacement,Original,N/A,N/A,725,725,688.75,6120 6120 battery hp hp nx nx original quality,40,9
Hp,Battery,HP OA04 Battery for HP OA04 Original Quality Replacement Genuine,Original,N/A,N/A,500,500,475,battery genuine hp hp oa04 oa04 original quality,40,9
Hp,Battery,Hp OA04 Laptop Battery,Standard/Copy,N/A,N/A,500,500,475,battery hp oa04,40,6.5
Hp,Battery,Hp PG06XL is a lithium-ion Laptop Battery,Standard/Copy,N/A,N/A,1200,1200,1140,a battery hp ion is lithium pg06xl,40,6.5
Hp,Battery,HSTNN-PB6V Battery for HP AY009TX AY067NE CL 15 HS03 HS03031 HS04,Standard/Copy,N/A,N/A,500,500,475,15 ay009tx ay067ne battery cl hp hs03 hs03031 hs04 hstnn pb6v,40,6.5
Dell,Battery,J0PGR Battery for Dell FTG78 T17G X16TW – 42Wh 7.6V Original,Original,N/A,N/A,1200,1200,1140,42wh 6v 7 battery dell ftg78 j0pgr original t17g x16tw,40,9
Dell,Battery,J1KND Battery for Dell N5110 Original Quality Replacement Genuine,Original,N/A,N/A,1100,1100,1045,battery dell genuine j1knd n5110 original quality,40,9
Lenovo,Battery,L09L6Y02 Battery for Lenovo B470 G460 Original Quality Replacement,Original,N/A,N/A,1000,1000,950,b470 battery g460 l09l6y02 lenovo original quality,40,9
Lenovo,Battery,L12L4E01 Battery for Lenovo G405S G505S G510S Original Quality,Original,N/A,N/A,1100,1100,1045,battery g405s g505s g510s l12l4e01 lenovo original quality,40,9
Lenovo,Battery,L12L4E01 Battery for Lenovo G50 Z40 Z40 Original Quality Replacement,Original,N/A,N/A,1300,1300,1235,battery g50 l12l4e01 lenovo original quality z40 z40,40,9
Lenovo,Battery,L15S3A02 Battery for Lenovo Original Quality Replacement Genuine,Original,N/A,N/A,1050,1050,997.5,battery genuine l15s3a02 lenovo original quality,40,9
Lenovo,Battery,L16C2PB2 Battery for Lenovo S145 V320 Original Quality Replacement,Original,N/A,N/A,875,875,831.25,battery l16c2pb2 lenovo original quality s145 v320,40,9
Lenovo,Battery,L17C4PH1 Battery for Lenovo C930 – 60Wh Original Quality Replacement,Original,N/A,N/A,1800,1800,1710,60wh battery c930 l17c4ph1 lenovo original quality,40,9
Lenovo,Battery,Lenovo AND 15 T61P Battery for Lenovo AND 15 T61P Original Quality,Original,N/A,N/A,1100,1100,1045,15 15 and and battery lenovo lenovo original quality t61p t61p,40,9
Lenovo,Battery,Lenovo E450 E460 Battery for Lenovo E450 E460 Original Quality,Original,N/A,N/A,975,975,926.25,battery e450 e450 e460 e460 lenovo lenovo original quality,40,9
Lenovo,Battery,Lenovo G430 G450 G530 Battery for Lenovo G430 G450 G530 Original,Original,N/A,N/A,1650,1650,1567.5,battery g430 g430 g450 g450 g530 g530 lenovo lenovo original,40,9
Lenovo,Battery,Lenovo G550 Battery for Lenovo G550 Original Quality Replacement,Original,N/A,N/A,550,550,522.5,battery g550 g550 lenovo lenovo original quality,40,9
Lenovo,Battery,Lenovo T410 T510 W510 Battery for Lenovo T410 T510 W510 Original,Original,N/A,N/A,550,550,522.5,battery lenovo lenovo original t410 t410 t510 t510 w510 w510,40,9
Lenovo,Battery,Lenovo T440 Battery for Lenovo T440 Original Quality Replacement,Original,N/A,N/A,1300,1300,1235,battery lenovo lenovo original quality t440 t440,40,9
Generic/Unknown,Battery,ME04XL Battery for ME04XL – 04Wh 7.7V Original Quality Replacement,Original,N/A,N/A,1650,1650,1567.5,04wh 7 7v battery me04xl me04xl original quality,40,9
Microsoft,Battery,Microsoft Battery for Microsoft Original Quality Replacement,Original,N/A,N/A,600,600,570,battery microsoft microsoft original quality,40,9
Dell,Battery,MR90Y Battery Original for Dell MAH 11 MR90Y – 49Wh 11.1v Quality,Original,N/A,N/A,1100,1100,1045,11 11 1v 49wh battery dell mah mr90y mr90y original quality,40,9
